link,sha
https://github.com/BytezoTeam/Eventfully,0c5324e0758817a857386ce114bc33359050353b
https://github.com/ignaziomirto2017/nlpytaly,e196fc790864719010f82f41bee592ad0903dc60
https://github.com/nimakaviani/demo-crypto-bot,59d61cdec675a038d7c0c46f71893a145df59b97
https://github.com/mdsrosa/flask-slacker,3417680dfa2a15336a0747c772cd1e342d50f4d0
https://github.com/RohitSat/cse5914,8364a52d1fab9c04b0d0c9870b57e0f3df77bead
https://github.com/ch1nq/sea2023,01d3b357d90e1d3f4e79fbd465be46c63a2a8498
https://github.com/hacking-papa/nuricame-web,f219f9b08a46fa7f22f1232408806689aee936a7
https://github.com/ungtb10d/bank-of-sirius,5a66556be8539747ea794ead61af80de126f9b1a
https://github.com/emkor/audiopyle,ae61610081d78da9c661dda188334baaee0e2d7e
https://github.com/jere-mie/sans-analysis,31b956f950195608b5a98ada1700234d0eb849f1
https://github.com/semenInRussia/FreeSpotify_back,d00cfffb4c0e5ae519f663a678f5847f3e9523c5
https://github.com/Gia-Corp/TheMovieProject,5a4a44ee00e23cfe6eb5479a48614548c5e59069
https://github.com/TerrenceHo/monorepo,947ddfb21fe3c15b408e59e5f871cadb83151ac7
https://github.com/salimfadhley/sneaky_telegram_client,3115fd1d7c9af342b2cea23d47f52eb0ccbd535a
https://github.com/BarryYin/AlphaTo,5653aed6de38ce4bfbc39080d7eb9576e950fe50
https://github.com/Ritupds/DockerImagehub,09eee15fdc1a0ff187b20689636b6bb6a08580ac
https://github.com/nogibjj/CD_FastAPI_AWS_DY,5cc61509ff9c4714e276427ec409a8110d4dd1ca
https://github.com/clchinkc/SecureEncoder,7b843c0308317d41134bda026375369c23901c82
https://github.com/ljenchik/my-blog,03774561829431775bc5f79b5cc150b21978bb1a
https://github.com/maxvcbhan/demo-mlops,f373c836a08703fa8095e98e4ad576375992142b
https://github.com/ucsb-cs48-w19/6pm-stock-trading,daf70b684c15182753d8ca9b820238cf9cd5b75c
https://github.com/ChapSpace/CourseConstrainSolverBackend,6917506441e6cfd082dd4af85178e99438092a65
https://github.com/lucaswerkmeister/tool-translate-link,c744b4852f49ba770aa1dc76b29c90a5b9c894eb
https://github.com/davef77/davesBookStore,1854270d613a620a414360b84098097334015f02
https://github.com/Allobaba-WebScrapy/Pages-Jaunes,abe8cae788d06640191a2259dc82fc2b217e153a
https://github.com/Emmantheo/stock-price-prediction,34bb2b0b924db05cd63fd653bf1069afd39d8614
https://github.com/jojoDev02/microservice-externo,da27398bf18425b81fa91dc7422149876cec8ca0
https://github.com/Vindhyaa-Saravanan/Vertex-Sports-Centre-Software,f40c50a5ffddf57cea14592b324a34224375b345
https://github.com/mkazin/aws-sg-mngr,ae8ab90f67fec34facc6c6c88cafbb64abaef615
https://github.com/LiquidGalaxyLAB/LG-Gemma-AI-Touristic-info-tool,f3f1c4bf1b3acea4440aa7e6fb78980d023cc784
https://github.com/andreax79/airflow-code-editor,b6fc30171b50b3e7f4bfab098dde5294fa052211
https://github.com/twynb/AudioStreamSplitting,4ee0e5e55226dcf5629b995cfbb4c8cfc146796d
https://github.com/cerform/project-int,06ec95c4b4a3009a2bce72eb6b9430a8172b188a
https://github.com/Sayantan40/Thyroid-Disease-Detection,3aef75a62b1bdecb06f1702025b10eb5c0fed622
https://github.com/Sayantan40/Big-Mart-Stores-Sales-Prediction,35b92d6ed5595533cd3cb0f7acec60cdb9ec02f5
https://github.com/ilaflott/epmt,940e09a7ada9cfd09ba088ab17f3f9b039927554
https://github.com/geopython/pygeoapi,179c90ff31261c4dedeeda103a85e839ceef20f2
https://github.com/fedora-copr/copr,0a9e16ed9726dab0b6e5be7a5620565aef23aa81
https://github.com/ArthurMitchell42/nutcase,e521f3c1a745457da7853ff1836cd0cc33d827ba
https://github.com/eventcally/eventcally,eda2f9e7048a3095dc5d56b05e19436052f3659d
https://github.com/AdamRa0/posts,afea2794db9a407baf665a80bf9a9ef62c7fb271
https://github.com/Marion34-dev/latest,ca9f719081c49774606b1f229208122646650c54
https://github.com/zmlstc/dify_chatglmapi,52066543f490217689ed198fd773491b7532a138
https://github.com/dsuprunov/python-statista-programming-challenge,e713a34fefb90a3a89470a8fd99daefbb45e96de
https://github.com/xinxiaoz/dify,f9082104eda4b7cd2bd35a2822ea53344f72cc60
https://github.com/JackieSun1979/aiservice,f9bd2f7f5c75d64606abb43c0c6a3d4fc7933972
https://github.com/trini7y/Udacity-Full-Stack-Developer-ND,5247f645dfbc6eedc6997db0c7764e0c38977caf
https://github.com/bulgemi/opbot,550df1d84139bf268b0dc3e15603b1bfbeaa97c2
https://github.com/bullhorn-staffjoy/suite,8ac736e018f83a3409da08cccec19477f6deb450
https://github.com/FinnLidbetter/slobsterble,5034fa89b7f9404daff663caf4213d46cbbea605
https://github.com/Saket-Upadhyay/SkyDaddy,85ef438593cc14aaf333a6039732a74df31000f0
https://github.com/mihajlo-ra92/python-microservice,ffd5d7cab0d864307694945dc971794c4c1a42ec
https://github.com/SokratisStudent/csca5028-final,dcc4f50bcc2dd4d953b48ffc1776e899da2e19ac
https://github.com/isledecomp/isle,412200ecbc1cdf6dbbd23592a0c6fdffc92df43f
https://github.com/Alir3z4/html2text,8917f5c83d8cf013110124a6b37331b2c29a0fff
https://github.com/sshuttle/sshuttle,834ac02a5dfa5ddc425f5cfa44e36ea45dfea333
https://github.com/HBNetwork/python-decouple,0573e6f96637f08fb4cb85e0552f0622d36827d4
https://github.com/PaulMcInnis/JobFunnel,245a359e784500b71b2d4eb31f5c682ae5bd060d
https://github.com/pgjones/hypercorn,84d06b8cf47798d2df7722273341e720ec0ea102
https://github.com/miso-belica/sumy,d31ead33831275c0e8d595f69174d9f129f8944a
https://github.com/electricitymaps/electricitymaps-contrib,f0e2478690919619da6118ad190008fe636dfeff
https://github.com/adafruit/Adafruit_CircuitPython_Requests,2db92cd8f5cd7ba37ad187b67980574dd71b39c8
https://github.com/eternnoir/pyTelegramBotAPI,8ba533aee607fdb48fc53c10b56601eca4c7418d
https://github.com/TkTech/pysimdjson,f68fc03b0caf6fde5080697570c1a786c9a23632
https://github.com/duffelhq/duffel-api-python,fad434467a6e41079a860d729d8661ab7a047bf8
https://github.com/sergiocorreia/panflute,25c3924d677ca29fd1df97e9593ae30b8b07887c
https://github.com/MillionIntegrals/vel,f3ce7da64362ad207f40f2c0d58d9300a25df3e8
https://github.com/Jayden-58/Nu-BBC,b2ff47a7e6e40ec324e1c58c005e02211c066cb6
https://github.com/KaiStryker/ReCentiFi,134a5e9e250ccc043a94155eeece7b703fddd4cb
https://github.com/tidy-neuralnetwork/tidy-open_model_zoo,3b23edc903f76db5891efcc16ac3b1c6ca027654
https://github.com/vhoogelander/BMI_HBVmountain_streamflow_analysis,10d8dc190e80cc5a96104e5a509a924510fbfa8a
https://github.com/SunPSoftware/Cura-3-2,b0a673aba3349b70c0459f8cda45e83a2c1429cd
https://github.com/ParthJadhav/Tkinter-Designer,631017b677161af00f08b38b318f3c3762564c27
https://github.com/Marley-Mulvin-Broome/JapaneseFrequencyProcessor,58443a6781d57865bcb1e428771feab853ec1a97
https://github.com/bentleymi/ChatGPT-4-Splunk,3354a41eff48c809a8209b04c4fba8888e584cd8
https://github.com/huanlui/chord-suggester,41ec89b5a79900ba4075f2e36285a853d2d51b47
https://github.com/bionumpy/npstructures,e97b2b01aa6425433480703006674e7facd6b706
https://github.com/seeraven/gitcache,a967163dfe5d496ce1247e41d683db0bbe29920c
https://github.com/JeremyBYU/polylidar,e64fd96274786f9126eb8597afe9a8fd40a823d2
https://github.com/filestack/filestack-python,cf123d30c0ce0b7066e280cb00df4f57210eb916
https://github.com/dalibo/check_patroni,b6a78ec1ce524b01fb105bd10cb6bb0cc7d91fb5
https://github.com/Aiven-Open/pglookout,60f65b29cfacf09e249464b121a865ef4e534814
https://github.com/drrelyea/spgl1,a6a744625cebfeed3056b5e9f3d78feb711c9f38
https://github.com/osswangxining/conversationinsights-dialogue,07490b6307667b0d0ddc2c4fb8aa4f8d7b853df9
https://github.com/dhh1128/langkit,302339f4487718521cd4fbb1dee813e40cbc5388
https://github.com/xpac1985/pyASA,a6cf470a4d1b731864a1b450e321901636c1ebdf
https://github.com/intuit/mastko,7e3036eb69ea77123bc327d542e371263752a780
https://github.com/sc22d2s/E016-CAD1,afc2b4e3e12d3b654d26a6ea7e48a588580875a0
https://github.com/cmu-sei/juneberry,ccb556381fb1d1190bf48094347ed47a35647774
https://github.com/UIUCLibrary/HathiValidate,3fd9144c59d4464a70cee93ceda426355eb1428b
https://github.com/oakleighw/supervision_litt_polygon_count_accumulate-,b63202c2448f98fc555289eed872650d81d3658b
https://github.com/Provincie-Zuid-Holland/Omgevingsbeleid-API,5882cefecc3952e2bd3f21b5427a020a17424c80
https://github.com/stephen-zhao/datetime_matcher,80d915271bad827e6b211200df93e86f093633f8
https://github.com/rgal/gym-2048,1a31a2694b9bdb907c5dd27298a153401e253c84
https://github.com/bchwtz/bchwtz-gateway,962bd48e1b68b81bf35c59de09d362dddcec71e3
https://github.com/rambasnet/kattis-cli,90cd7d7bdad5e6620f65c28f31b0b5cc2e8901ff
https://github.com/mtakaki/cachet-url-monitor,5c651d329e663bc3d392ca55aa74654f6fdacdab
https://github.com/HTTP-APIs/hydra-python-core,630a8b31ef69b3e1dff1ee7947d9b3d31db0ac4b
https://github.com/aidentified-llc/matching-api-cli,f8ac3fe7e004d925f4121c0659180371aeb014c8
https://github.com/ahjuyk/2048-reinforcement-learning,93f901a3deca75e849ce87db0c27a2863ce49ad1
https://github.com/aerospaceresearch/orbitdeterminator,1aec8919ba42978e73aab4eaefe407adeb6287e9
https://github.com/sfischer13/python-arpa,861a19b8cf7c64100a12f24440f2267626195c01
https://github.com/WIPACrepo/file_catalog,f85fb9f09642bf4eecb6850c1d4447fba66fe1eb
https://github.com/shoppimon/figcan,0c5ca4661e1d03fb5b9b8cf3f2151b5bbb0c8bf8
https://github.com/lightwave-lab/zeropdk,3121a72c806b911f68cd6d40a4bb1eac4aef3e95
https://github.com/rh-messaging-qe/fmfexporter,abcf107eb34b954f64c803a797a929d4d5e1f7dd
https://github.com/sematic-ai/sematic,7a8d3495daca982227ff4a78e6294a58da6774e6
https://github.com/fastresearchgroup/TACOCAT,da51265e7ba4a5603c8be2ce538d9d3e81a0fefa
https://github.com/jdotpy/streamline,5d29ccf67ad1018be5b597eb1499c8d8d2c0fc84
https://github.com/TaatiTeam/pose_sequence,b130dbaea40db6c0ee9deb6be44215289537477a
https://github.com/tirthasheshpatel/cvma-python,04b1c98fddcdec767ba5e81253bd22cf00e882cd
https://github.com/ysard/mi_remote_database,6751bd828c941087da77666641c749f59a42ed8d
https://github.com/JeanExtreme002/FastSnake,a9ddbfca42f675690262923d86d0e06e4c5d64b8
https://github.com/scylladb/scylla-api-client,67e26f559f9f89a83c49b1fc2bcdce80e19d3c06
https://github.com/dominik-air/robot-path-optimization,db1af6fcdd15d065dab88652eba7e2f0c95c921b
https://github.com/pkkid/python-plexapi,d88f14e271828b9b435e0c8e819cf5b465eeb7a8
https://github.com/tylerni7/missile-tid,bc4767677e69de70a5b4c8a762addb41da3a6f4b
https://github.com/Fixed-Income-OS/fxpy,3f6f4f928c5dc3c2db9c3e495ac34a2b86c14d8d
https://github.com/fletch22/alpha_media_signal,4b274aa3160073c608a6873109bf3760e6cda767
https://github.com/yilongsong/GAN-Based-Reconstruction-COMPS,2d1b9c1ed832c1ba90dd4232037c9542562f55ac
https://github.com/TylerYep/workshop,c27bdd78d2501e656465e77cf7cfb7288d5981f0
https://github.com/sam0jones0/amazon_wishlist_pricewatch,d2dbd390a8febf2461fbca84b70186c662328488
https://github.com/canonical/mlflow-operator,0462ea5c29e42c713e05c8d5f3a4161e7ec6fb24
https://github.com/PaloAltoNetworks/xsoar-panos-upgrade-automation,ef6568753bebb27f632ce0bfb2fedb5778703511
https://github.com/Adeniyilowee/CI-CD-with-Github-Actions,25c6364147faaedaa93c23915653265503884e1c
https://github.com/Gcav66/learn_logging,cb742baf27a1909333e809bd55b06a084dd64c61
